1256	89.8404 	39.1600 	1794.40 
1257	89.8509 	39.1592 	1794.50 
1258	89.8638 	39.1580 	1823.00 
1259	89.8793 	39.1585 	1849.50 
1260	89.8871 	39.1572 	1863.00 
1261	89.8987 	39.1576 	1890.20 
1262	89.9105 	39.1555 	1863.80 
1263	89.9154 	39.1535 	1860.80 
1264	89.9303 	39.1517 	1890.50 
1266	89.9467 	39.1489 	1917.00 
1267	89.9561 	39.1476 	1935.30 
1268	89.9641 	39.1452 	1951.00 
1269	89.9742 	39.1421 	1970.80 
1270	89.9868 	39.1385 	1982.50 
1271	90.0000 	39.1407 	2030.80 
1272	90.0109 	39.1387 	2044.70 
1273	90.0210 	39.1380 	2073.80 
1274	90.0326 	39.1379 	2093.20 
1275	90.0396 	39.1376 	2106.40 
1276	90.0463 	39.1386 	2112.90 
1277	90.0649 	39.1384 	2153.20 
1278	90.0739 	39.1371 	2169.80 
1279	90.0813 	39.1349 	2189.20 
1280	90.0940 	39.1309 	2215.20 
1281	90.1045 	39.1313 	2235.10 
1282	90.1188 	39.1274 	2273.20 
1283	90.1349 	39.1243 	2309.40 
1284	90.1470 	39.1155 	2343.20 
1285	90.1508 	39.1115 	2360.00 
1286	90.1588 	39.0983 	2399.60 
1287	90.1658 	39.0910 	2414.90 
1289	90.1805 	39.0891 	2446.50 
1290	90.1913 	39.0822 	2489.40 
1291	90.2019 	39.0801 	2509.40 
1293	90.2087 	39.0703 	2558.00 
1294	90.2125 	39.0621 	2588.60 
1295	90.2253 	39.0589 	2624.80 
1296	90.2269 	39.0502 	2643.80 
1297	90.2241 	39.0458 	2668.30 
1298	90.2182 	39.0357 	2743.70 
1299	90.2152 	39.0253 	2777.50 
1300	90.2143 	39.0189 	2793.60 
1301	90.2119 	39.0154 	2807.00 
1302	90.2024 	39.0067 	2832.70 
1303	90.1862 	38.9980 	2912.60 
1304	90.1817 	38.9914 	2901.90 
1305	90.1797 	38.9826 	2926.80 
1306	90.1810 	38.9752 	2953.50 
1307	90.1697 	38.9654 	3006.60 
1308	90.1581 	38.9599 	3043.80 
1309	90.1527 	38.9478 	3094.00 
1310	90.1532 	38.9382 	3152.00 
1311	90.1607 	38.9278 	3204.80 
1312	90.1623 	38.9145 	3268.40 
1313	90.1641 	38.9100 	3247.40 
1314	90.1750 	38.9002 	3286.00 
1315	90.1820 	38.8945 	3320.00 
1316	90.1942 	38.8879 	3367.00 
1317	90.2041 	38.8837 	3402.00 
1318	90.2175 	38.8804 	3441.00 
1319	90.2363 	38.8773 	3499.00 
1320	90.2532 	38.8763 	3509.00 
1321	90.2669 	38.8652 	3045.10 
1322	90.2662 	38.8542 	3074.80 
1323	90.2631 	38.8424 	3122.20 
1324	90.2566 	38.8320 	3155.90 
1325	90.2502 	38.8207 	3193.40 
1326	90.2376 	38.8061 	3239.40 
1327	90.2289 	38.7962 	3265.40 
1328	90.2221 	38.7860 	3249.30 
1329	90.2167 	38.7791 	3227.20 
1330	90.2122 	38.7733 	3207.10 
1331	90.2095 	38.7654 	3179.90 
1332	90.2032 	38.7574 	3153.30 
1333	90.1960 	38.7494 	3133.40 
1334	90.1923 	38.7430 	3121.50 
1335	90.1884 	38.7356 	3092.20 
1336	90.1856 	38.7286 	3099.90 
1337	90.1813 	38.7209 	3063.70 
1338	90.1787 	38.7133 	3047.60 
1339	90.1764 	38.7057 	3033.00 
1340	90.1737 	38.6970 	3022.90 
1341	90.1721 	38.6892 	3025.50 
1342	90.1706 	38.6803 	3036.60 
1343	90.1696 	38.6731 	3042.20 
1344	90.1689 	38.6645 	3053.60 
1345	90.1673 	38.6571 	3057.90 
1346	90.1666 	38.6513 	3063.00 
1347	90.1661 	38.6417 	3070.70 
1348	90.1644 	38.6326 	3086.00 
1349	90.1638 	38.6250 	3097.10 
1350	90.1631 	38.6165 	3099.90 
1351	90.1644 	38.6098 	3109.90 
1352	90.1625 	38.6053 	3116.30 
1353	90.1616 	38.5975 	3130.10 
1354	90.1605 	38.5885 	3139.80 
1355	90.1594 	38.5795 	3150.40 
1356	90.1571 	38.5707 	3162.00 
1357	90.1542 	38.5620 	3174.10 
1358	90.1514 	38.5533 	3198.30 
1359	90.1485 	38.5445 	3216.70 
1360	90.1456 	38.5358 	3222.10 
1361	90.1421 	38.5283 	3221.70 
1362	90.1356 	38.5184 	3209.60 
1363	90.1320 	38.5127 	3198.30 
1364	90.1264 	38.5032 	3175.10 
1365	90.1237 	38.4958 	3161.30 
1366	90.1181 	38.4897 	3141.90 
1367	90.1079 	38.4737 	3072.60 
1368	90.1103 	38.4666 	3068.80 
1369	90.1109 	38.4584 	3067.20 
1370	90.1163 	38.4481 	3060.00 
1371	90.1193 	38.4404 	3057.40 
1372	90.1220 	38.4346 	3059.30 
1373	90.1221 	38.4217 	3016.60 
1374	90.1290 	38.4224 	3134.60 
1376	90.1464 	38.4075 	3229.00 
1377	90.1508 	38.4015 	3223.80 
1378	90.1579 	38.3941 	3206.70 
1379	90.1603 	38.3873 	3199.50 
1380	90.1648 	38.3797 	3171.80 
1381	90.1712 	38.3707 	3137.40 
1382	90.1838 	38.3623 	3099.50 
1384	90.1991 	38.3535 	3060.20 
1385	90.2108 	38.3493 	3047.00 
1386	90.2230 	38.3480 	3058.20 
1387	90.2341 	38.3468 	3070.00 
1388	90.2502 	38.3451 	3069.10 
1389	90.2628 	38.3433 	3049.10 
1390	90.2694 	38.3422 	3044.70 
1391	90.2849 	38.3395 	3062.00 
1392	90.2926 	38.3382 	3061.80 
1393	90.3014 	38.3367 	3076.00 
1394	90.3126 	38.3348 	3042.20 
1395	90.3230 	38.3330 	3059.40 
1396	90.3358 	38.3308 	3049.30 
1397	90.3435 	38.3295 	3040.30 
1398	90.3489 	38.3286 	3032.40 
1399	90.3621 	38.3264 	3036.90 
1400	90.3737 	38.3263 	3042.70 
1401	90.3795 	38.3268 	3033.60 
1402	90.3924 	38.3274 	3014.50 
1403	90.4031 	38.3278 	3001.60 
1404	90.4119 	38.3279 	2993.80 
1405	90.4209 	38.3287 	2992.10 
1406	90.4265 	38.3290 	2985.80 
1407	90.4301 	38.3288 	2988.70 
1408	90.4535 	38.3297 	2963.60 
1409	90.4679 	38.3305 	2963.80 
1410	90.4743 	38.3307 	2965.60 
1411	90.4883 	38.3313 	2969.90 
1412	90.4995 	38.3313 	2966.50 
1413	90.5093 	38.3317 	2957.60 
1414	90.5213 	38.3325 	2961.10 
1415	90.5310 	38.3326 	2942.40 
1416	90.5439 	38.3327 	2920.20 
1417	90.5504 	38.3326 	2918.70 
1418	90.5604 	38.3324 	2907.90 
1419	90.5660 	38.3323 	2911.40 
1420	90.5832 	38.3319 	2914.50 
1421	90.5958 	38.3312 	2918.90 
1422	90.6060 	38.3308 	2910.80 
1424	90.6248 	38.3297 	2923.60 
1425	90.6389 	38.3294 	2912.80 
1426	90.6473 	38.3291 	2911.00 
1427	90.6584 	38.3274 	2901.30 
1428	90.6737 	38.3267 	2902.00 
1429	90.6795 	38.3236 	2895.70 
1430	90.6907 	38.3210 	2895.80 
1431	90.6989 	38.3184 	2899.80 
1432	90.7116 	38.3139 	2906.60 
1433	90.7194 	38.3102 	2926.70 
1434	90.7271 	38.3063 	2934.50 
1435	90.7368 	38.3016 	2931.10 
1436	90.7455 	38.2973 	2929.90 
1437	90.7551 	38.2925 	2927.10 
1438	90.7667 	38.2869 	2914.70 
1439	90.7780 	38.2820 	2912.20 
1440	90.7870 	38.2769 	2914.80 
1441	90.7966 	38.2722 	2917.80 
1442	90.8034 	38.2688 	2921.40 
1443	90.8133 	38.2639 	2937.60 
1444	90.8211 	38.2594 	2918.10 
1445	90.8323 	38.2508 	2925.20 
1446	90.8386 	38.2408 	2922.10 
1447	90.8463 	38.2284 	2927.40 
1448	90.8538 	38.2162 	2939.10 
1449	90.8606 	38.2051 	2945.90 
1450	90.8672 	38.1934 	2947.40 
1451	90.8789 	38.1785 	2962.90 
1452	90.8896 	38.1706 	2969.30 
1453	90.8973 	38.1650 	2964.40 
1454	90.9022 	38.1598 	2940.50 
1455	90.9058 	38.1554 	2905.00 
1456	90.9141 	38.1508 	2888.30 
1457	90.9230 	38.1492 	2878.50 
1458	90.9272 	38.1487 	2870.00 
1459	90.9380 	38.1472 	2868.60 
1460	90.9472 	38.1420 	2875.40 
1461	90.9521 	38.1409 	2878.00 
1462	90.9597 	38.1373 	2864.10 
1463	90.9659 	38.1341 	2871.40 
1464	90.9743 	38.1297 	2882.10 
1465	90.9813 	38.1263 	2879.60 
1466	90.9924 	38.1209 	2863.20 
1467	91.0003 	38.1171 	2874.30 
1468	91.0089 	38.1128 	2878.10 
1469	91.0187 	38.1082 	2893.40 
1470	91.0329 	38.1012 	2881.80 
1471	91.0434 	38.0964 	2887.40 
1472	91.0528 	38.0914 	2888.10 
1473	91.0631 	38.0866 	2878.80 
1474	91.0718 	38.0824 	2892.10 
1475	91.0803 	38.0783 	2900.60 
1476	91.0896 	38.0740 	2901.70 
1477	91.0984 	38.0701 	2899.10 
1478	91.1069 	38.0664 	2906.00 
1479	91.1161 	38.0623 	2929.10 
1480	91.1242 	38.0588 	2914.80 
1481	91.1321 	38.0542 	2912.80 
1482	91.1408 	38.0482 	2925.90 
1483	91.1472 	38.0433 	2914.10 
1484	91.1558 	38.0369 	2917.90 
1485	91.1632 	38.0322 	2921.10 
1486	91.1710 	38.0279 	2929.10 
1487	91.1791 	38.0231 	2935.90 
1488	91.1867 	38.0188 	2938.40 
1489	91.1951 	38.0136 	2946.20 
1490	91.2030 	38.0059 	2936.40 
